#geneID	KO/WT_0h	KO/WT_2h	KO/WT_6h	KO/WT_12h	KO/WT_18h	KO/WT_24h
ENSMUSG00000023791	-0.176380	-0.059307	0.030552	0.114730	-0.207773	0.113980
ENSMUSG00000023800	-0.280042	-0.092364	0.084883	-0.448926	-0.422766	-0.108767
ENSMUSG00000023802	-0.242598	0.048310	0.345965	0.113308	0.037479	0.035038
ENSMUSG00000023805	0.335434	0.855771	0.220864	0.349844	-0.118491	-0.213599
ENSMUSG00000023809	0.095317	0.558497	-0.407762	1.001018	-0.074736	-0.057990
ENSMUSG00000023826	0.241608	-0.307217	-0.809956	-0.826226	-0.157567	-1.430444
ENSMUSG00000023827	0.548033	-0.284732	-0.003055	0.066316	-0.106072	0.051110
ENSMUSG00000023828	-0.315576	-0.239473	0.742051	-0.645764	0.259273	0.265379
ENSMUSG00000023829	0.440998	0.283144	-0.885095	-0.292093	0.404406	0.566444
ENSMUSG00000023830	-0.330774	0.034749	0.062514	-0.374075	-0.702961	-0.560918
ENSMUSG00000023832	0.382033	-0.081667	0.115346	0.327044	-0.224068	-0.121671
ENSMUSG00000023845	0.163503	0.041447	-0.126499	0.802101	1.001647	-0.033901
ENSMUSG00000023868	-0.270351	-0.295543	0.171476	-0.445872	-0.274479	-0.110516
ENSMUSG00000023882	0.981230	-0.294120	0.610913	-0.017941	0.436808	-0.028855
ENSMUSG00000023883	-0.467013	0.338649	0.347867	0.088845	-0.050961	-0.425243
ENSMUSG00000023885	0.408184	0.077716	0.126517	-0.126934	0.047541	0.328468
ENSMUSG00000023903	-0.486604	-0.354259	-0.128775	-0.089691	0.551079	0.016251
ENSMUSG00000023905	0.184353	0.296436	-0.212552	-0.022433	-0.139640	-0.426050
ENSMUSG00000023906	-0.138450	0.029293	-0.402696	0.050169	0.011605	-0.011490
ENSMUSG00000023908	-0.020041	-0.266712	0.131640	0.137883	0.063268	0.123686
ENSMUSG00000023912	-0.282910	0.056907	-0.184965	0.456584	-0.066339	-0.448315
ENSMUSG00000023913	0.046729	0.152712	0.476519	-0.999458	0.037158	0.468300
ENSMUSG00000023919	0.135359	0.059382	0.457175	0.353574	-0.028378	-0.342784
ENSMUSG00000023921	0.207281	-0.016406	0.044728	-0.347944	-0.002901	-0.062405
ENSMUSG00000023926	0.088576	0.434282	0.301131	0.061504	0.044112	0.167755
ENSMUSG00000023927	0.090921	-0.213139	0.678501	-0.201176	0.566330	0.475762
ENSMUSG00000023932	0.194528	0.099034	0.069665	0.224583	0.132587	-0.104681
ENSMUSG00000023938	0.252327	0.155265	-0.273473	-0.750911	-0.269629	-0.544246
ENSMUSG00000023939	-0.305036	0.401318	-0.321395	0.447808	-0.098760	0.082096
ENSMUSG00000023940	0.153461	-0.308678	0.463280	0.905026	0.251559	0.178822
ENSMUSG00000023942	0.370283	0.355274	0.167957	0.489976	-0.065015	0.286523
ENSMUSG00000023944	0.026910	0.152656	-0.419559	-0.346464	0.493407	0.052892
ENSMUSG00000023945	-0.448054	0.604183	0.366103	0.014118	-0.408872	-0.273573
ENSMUSG00000023947	0.319300	-0.036818	-0.368737	0.073607	0.061985	-0.254809
ENSMUSG00000023951	0.134034	0.061990	-0.142473	-0.739812	0.471602	-0.468918
ENSMUSG00000023952	-0.230473	0.450979	-0.113031	0.235091	-0.271014	0.061310
ENSMUSG00000023953	-0.509100	-0.557095	-0.946022	-1.291880	-1.164668	-0.989619
ENSMUSG00000023961	0.093314	-0.288781	-0.521611	-0.484485	0.135637	-0.192038
ENSMUSG00000023963	0.312089	0.009993	-0.017501	-0.112251	0.308713	0.008176
ENSMUSG00000023964	-0.501029	0.035760	0.134610	-0.014245	-0.257236	-0.102375
ENSMUSG00000023965	0.153111	0.180134	0.331448	0.515045	0.242379	-0.130895
ENSMUSG00000023967	0.251610	0.256440	0.082076	0.052632	0.226964	-0.349791
ENSMUSG00000023971	-0.332078	0.129624	-0.164881	-0.425208	-0.246780	-0.009947
ENSMUSG00000023973	-0.546481	-0.015555	-0.029816	0.051214	0.512519	-0.099842
ENSMUSG00000023977	0.189728	-0.090088	0.207569	-0.183928	0.012446	-0.741219
ENSMUSG00000023979	0.505068	-0.402404	0.747375	0.421832	-0.258575	-0.106198
ENSMUSG00000023980	-0.702010	0.095307	-0.006795	-0.451258	0.165988	-0.780782
ENSMUSG00000023982	-0.110880	0.053268	0.067631	-0.244136	-0.312110	-0.622027
ENSMUSG00000023988	0.088799	-0.063962	-0.022502	-0.539486	-0.319295	0.353881
ENSMUSG00000023990	0.114124	0.204753	0.199183	-0.183489	-0.047031	-0.531293
ENSMUSG00000023992	-0.047838	-0.279549	-0.117251	-0.030279	-0.142033	-0.097500
ENSMUSG00000023993	0.527834	-0.167431	0.138429	0.388099	-0.124536	0.036011
ENSMUSG00000023994	-0.185472	-0.140840	-0.081805	0.122740	0.334034	0.387054
ENSMUSG00000023999	-0.056609	0.015483	-0.224141	-0.527514	0.128023	0.571442
ENSMUSG00000024006	-0.244957	-0.003506	0.442131	0.341355	0.224961	0.495781
ENSMUSG00000024007	0.325678	-0.352265	0.226258	-0.223571	0.285741	-0.386936
ENSMUSG00000024013	0.390343	-0.026761	-0.258002	-0.259227	-0.067719	-0.220012
ENSMUSG00000024014	0.528406	0.431601	0.320712	0.045445	0.397271	-0.222025
ENSMUSG00000024026	0.193833	0.327524	0.287115	-0.255066	-0.267230	-0.239660
ENSMUSG00000024027	0.210677	-0.494181	-0.051683	0.288972	-0.277885	-0.143722
ENSMUSG00000024030	-0.530992	-0.264870	0.702224	-0.104298	-0.322342	-0.017616
ENSMUSG00000024032	0.136750	0.345429	-0.170611	0.226444	-0.233322	-0.609300
ENSMUSG00000024036	0.674088	-0.672320	0.189882	-0.141690	-0.930369	0.306652
ENSMUSG00000024038	-0.455691	-0.086382	0.123787	0.440619	-0.048437	0.109978
ENSMUSG00000024039	-0.314725	0.814860	0.333187	-0.397838	-0.595849	-0.000031
ENSMUSG00000024042	-0.170976	0.208442	-0.391521	0.082731	-0.275209	0.128421
ENSMUSG00000024043	-0.156950	-0.613075	0.198415	-0.091890	0.177677	0.205643
ENSMUSG00000024044	0.057280	0.129571	-0.072750	0.891771	0.326613	-0.089390
ENSMUSG00000024048	0.017043	0.253333	0.738824	0.427860	0.608399	0.164187
ENSMUSG00000024052	-0.184641	0.262048	-0.147498	-0.080377	-0.168334	-0.546354
ENSMUSG00000024053	0.389679	0.052364	0.410493	-0.426441	-0.072470	-0.467586
ENSMUSG00000024056	0.042266	-0.365933	-0.395913	0.535605	0.146391	0.153243
ENSMUSG00000024064	-0.458965	0.242117	0.026926	-0.084664	0.020903	0.053152
ENSMUSG00000024065	-0.094481	-0.747516	0.648413	0.530829	0.427843	-0.114613
ENSMUSG00000024066	0.027852	-0.237545	-0.365070	-0.328594	0.194510	-0.150668
ENSMUSG00000024068	0.510251	0.341446	0.304541	-0.469857	0.130752	0.029820
ENSMUSG00000024070	0.107397	0.245999	-0.359066	-0.256732	0.449371	0.365162
ENSMUSG00000024073	0.497171	-0.150230	-0.263937	-0.521841	0.539493	0.391857
ENSMUSG00000024077	0.125966	-0.113872	0.324153	-0.218461	-0.154266	0.627459
ENSMUSG00000024079	-0.309088	-0.598832	-0.587353	-0.500038	-0.246403	-0.010403
ENSMUSG00000024082	0.336849	0.225418	0.096219	-0.494155	-0.297097	0.448939
ENSMUSG00000024083	-0.339927	0.254146	0.053810	0.384068	-0.203092	0.200848
ENSMUSG00000024084	-0.186779	-0.487968	-0.138644	0.142955	-0.522625	0.487031
ENSMUSG00000024085	0.206845	0.072819	-0.116674	-0.223122	0.115613	-0.159119
ENSMUSG00000024087	-0.296488	0.514025	-0.214300	-0.077716	-0.813395	0.975401
ENSMUSG00000024091	-0.002057	0.122474	0.259778	0.540410	0.180076	-0.283513
ENSMUSG00000024096	-0.221459	0.307964	0.266198	0.366140	-0.238039	0.377667
ENSMUSG00000024097	0.021109	0.374368	-0.328705	0.025893	-0.256221	0.470434
ENSMUSG00000024099	-0.175938	-0.019254	-0.346464	0.422781	0.061303	0.169090
ENSMUSG00000024107	0.133365	0.501615	0.265749	0.036260	0.338621	-0.423535
ENSMUSG00000024109	0.357568	-0.099554	0.421510	0.402281	0.262082	-0.693693
ENSMUSG00000024112	-0.065176	-0.148276	0.393584	0.007624	0.042301	-0.203561
ENSMUSG00000024114	0.580194	0.566366	-0.023538	-0.368357	-0.711142	0.265047
ENSMUSG00000024116	-0.003189	-0.088614	-0.442660	-0.182460	-0.182868	0.511526
ENSMUSG00000024121	-0.399591	-0.210522	-0.146082	-0.313564	-0.025549	0.069076
ENSMUSG00000024122	-0.129587	-0.678934	0.089299	-0.257150	-0.040444	-0.779154
ENSMUSG00000024130	-0.155938	0.481336	-0.001596	-0.204627	-0.114318	0.579332
ENSMUSG00000024131	-0.147611	-0.166032	0.198663	0.060707	0.191713	0.546153
ENSMUSG00000024132	-0.275856	0.579055	-0.013775	0.266463	0.040480	-0.046551
ENSMUSG00000024140	-0.219704	0.748340	-0.522950	0.048166	-0.716368	-0.557721
ENSMUSG00000024142	-0.071243	-0.494018	-0.017404	0.052069	-0.238073	-0.177325
ENSMUSG00000024143	0.038393	-0.664432	0.008574	-0.587048	0.485587	-0.147399
ENSMUSG00000024145	-0.771693	0.165466	-0.282947	-0.028032	0.127505	0.149578
ENSMUSG00000024150	0.176497	0.130058	0.225807	0.406702	0.923306	0.104010
ENSMUSG00000024151	-0.043364	0.490239	0.390501	-0.156434	0.463752	-0.210623
ENSMUSG00000024158	-0.444012	-0.916420	0.077970	0.256817	-0.406723	-0.198411
ENSMUSG00000024160	0.191034	0.134013	-0.284492	0.315046	1.044363	0.767108
ENSMUSG00000024163	0.584483	-0.212930	0.296895	0.515211	0.335843	-0.495419
ENSMUSG00000024164	-0.041187	-0.263287	-0.435373	-0.367644	-0.216234	0.257328
ENSMUSG00000024169	0.794115	0.460591	-0.088571	-0.008829	-0.636554	-0.474074
ENSMUSG00000024170	0.255727	-0.300504	0.341632	0.086471	0.231256	-0.162853
ENSMUSG00000024172	0.042417	0.346197	-0.071655	-0.439329	-0.127189	-0.162404
ENSMUSG00000024177	-0.125215	-0.532532	0.225209	-0.250513	0.903905	-0.026976
ENSMUSG00000024181	0.617071	0.052602	-0.058288	-0.134405	0.126153	-0.022333
ENSMUSG00000024182	-0.311509	-0.578683	-0.365700	-0.641825	-1.301158	-0.665022
ENSMUSG00000024190	0.149042	-0.273840	-0.310535	-0.158825	0.226132	0.453399
ENSMUSG00000024191	-0.335081	-0.754144	0.021620	0.774189	0.392039	0.293927
ENSMUSG00000024193	0.364095	-0.195413	0.525026	0.087756	0.606195	-0.008926
ENSMUSG00000024197	-0.329594	-0.613666	0.029071	-0.052841	0.040083	-0.361945
ENSMUSG00000024201	-0.055111	-0.639766	0.233906	-0.666450	-0.413938	-0.099743
ENSMUSG00000024207	0.066130	-0.216599	-0.277689	0.171264	-0.334459	-0.082338
ENSMUSG00000024209	0.119766	0.815197	-0.110803	-0.352252	0.706336	-0.547245
ENSMUSG00000024210	-0.269084	-0.115586	-0.225729	-0.311610	0.740803	-0.111820
ENSMUSG00000024211	0.036948	0.006189	0.138233	0.272071	-0.211394	-0.112418
ENSMUSG00000024212	0.073830	0.070791	0.063927	0.182739	0.439125	-0.106063
ENSMUSG00000024213	0.748336	0.794192	-0.229310	-0.397521	-0.007613	-0.602902
ENSMUSG00000024217	-0.315729	0.727392	0.290783	0.353456	-0.128093	1.365432
ENSMUSG00000024218	-0.111749	0.765094	-0.017704	0.062388	-0.069681	-0.286992
ENSMUSG00000024220	0.194265	0.387706	-0.120167	0.481958	-0.167283	0.310930
ENSMUSG00000024222	0.247896	-0.303880	-0.019476	-0.005083	-0.044174	-0.474108
ENSMUSG00000024225	-0.394785	-0.355585	0.217882	-0.678032	0.515645	-0.003031
ENSMUSG00000024228	-0.176320	-0.072383	0.215370	0.972662	-0.569397	-0.361954
ENSMUSG00000024231	0.350763	-0.202638	-0.301154	0.054101	-0.374664	-0.744883
ENSMUSG00000024232	0.079336	-0.148793	-0.213634	-0.268643	-0.150885	0.057811
ENSMUSG00000024235	0.380738	-0.050700	-0.456814	0.391792	0.250211	-0.448091
ENSMUSG00000024238	-0.229708	0.130524	-0.201468	-0.252897	-0.073941	-0.157227
ENSMUSG00000024240	0.526509	-0.493963	-0.034093	-0.309907	-0.198681	0.422381
ENSMUSG00000024241	-0.150731	0.514153	-0.268221	0.097020	0.687443	0.064667
ENSMUSG00000024242	-0.049483	0.001288	-0.576492	0.097895	-0.333539	-0.086499
ENSMUSG00000024248	-0.288833	0.234618	-0.587872	-0.785222	0.062853	-0.164568
ENSMUSG00000024253	0.264681	-0.123686	-0.755849	0.579490	-0.093697	-0.053316
ENSMUSG00000024254	0.558063	-0.540529	0.109868	0.239710	0.822599	-0.814202
ENSMUSG00000024256	-0.083001	0.266943	0.808405	-0.633490	-0.015519	-0.195169
ENSMUSG00000024258	-0.584944	0.731653	0.027897	-0.304759	-0.372415	-0.021798
ENSMUSG00000024270	0.020948	0.499680	0.348025	0.053174	0.783630	0.301255
ENSMUSG00000024283	0.421411	-0.831203	0.189746	-0.453700	-0.358987	0.128059
ENSMUSG00000024287	0.164703	0.112428	-0.018896	0.338229	0.240816	-0.046824
ENSMUSG00000024290	0.193344	0.281719	-0.135458	0.338148	-0.119129	0.101235
ENSMUSG00000024292	-0.101527	0.259316	0.652390	0.434086	-0.089356	0.312598
ENSMUSG00000024293	0.535982	-0.140025	0.621778	0.122906	0.029733	0.310275
ENSMUSG00000024294	0.564795	-0.437125	-0.355150	0.375291	0.375613	-0.013316
ENSMUSG00000024299	-0.580441	-0.772802	0.538813	-0.371692	0.148980	0.270711
ENSMUSG00000024301	-0.270727	-0.136635	-0.229660	0.116784	0.521696	0.105251
ENSMUSG00000024302	0.597303	-0.094797	0.067879	-0.241142	0.270362	-0.319334
ENSMUSG00000024304	0.400725	0.046319	-0.185482	-0.142687	-0.880408	0.318407
ENSMUSG00000024308	-0.143472	0.508914	-1.023941	0.093572	0.152979	-0.139210
ENSMUSG00000024312	-0.155166	0.212554	0.281490	-0.275889	-0.611349	-0.096831
ENSMUSG00000024317	0.419264	-0.253344	-0.416056	0.247329	-0.316389	0.704853
ENSMUSG00000024319	0.002343	-0.559589	-0.060196	0.465846	-0.261078	-0.001459
ENSMUSG00000024325	0.280199	0.382819	0.658038	-0.896408	-0.168868	-0.093217
ENSMUSG00000024327	0.089309	-0.321703	0.332387	0.320044	-0.582170	-0.128700
ENSMUSG00000024330	-0.105547	0.180205	-0.058268	0.206995	0.255357	-0.212068
ENSMUSG00000024331	-0.654274	-0.098436	-0.009291	0.071420	0.355490	0.065358
ENSMUSG00000024334	-0.074963	-0.234144	-0.461825	-0.161444	0.309080	0.039594
ENSMUSG00000024338	-0.462452	-0.402738	0.385540	-0.520306	0.103379	0.520906
ENSMUSG00000024339	-0.335534	-0.176503	0.121137	-0.142096	-0.209310	-0.039510
ENSMUSG00000024340	0.764539	-0.047781	0.060436	0.245283	0.467594	0.279222
ENSMUSG00000024349	-0.313774	-0.887431	-0.930766	-0.808628	-1.140496	-0.772504
ENSMUSG00000024354	-0.136817	0.517442	0.363582	0.629176	-0.403244	0.744361
ENSMUSG00000024359	0.166085	-0.699352	0.277703	-0.265301	0.026143	0.814416
ENSMUSG00000024360	-0.837756	0.133335	0.117234	-0.339607	0.175209	0.950207
ENSMUSG00000024365	-0.082966	0.132106	0.289923	-0.011696	-0.645706	0.185630
ENSMUSG00000024366	0.437059	0.735616	-0.034250	-0.210855	0.515693	-0.013922
ENSMUSG00000024369	0.131432	0.482339	0.344034	0.051968	0.340551	0.646237
ENSMUSG00000024370	-0.275506	0.314090	0.546391	-0.225241	0.156972	0.404735
ENSMUSG00000024371	-0.417096	0.252825	0.705812	-0.326725	-0.018215	-0.054627
ENSMUSG00000024379	-0.453802	-0.256464	0.006011	-0.022958	-0.237186	0.223664
ENSMUSG00000024381	-0.169407	-0.206643	0.330076	0.370607	-0.182925	0.199960
ENSMUSG00000024382	0.895887	0.398183	-0.167453	-0.208066	-0.021366	0.067197
ENSMUSG00000024383	0.079706	-0.332171	0.402176	0.612282	0.049730	0.162031
ENSMUSG00000024384	0.117738	-0.584086	0.220046	0.054731	-0.044685	-0.158348
ENSMUSG00000024386	-0.053156	-0.513149	-0.337278	0.609596	0.135808	-0.077628
ENSMUSG00000024387	0.056431	-0.095427	-0.204137	-0.397530	0.177301	0.178156
ENSMUSG00000024391	0.197330	0.084111	0.020392	0.210834	-0.260167	-0.085281
ENSMUSG00000024395	-0.706547	-0.230489	-0.089611	-0.214651	0.379855	0.413183
ENSMUSG00000024399	0.072837	0.656554	0.404055	-0.268496	-0.055925	0.263762
ENSMUSG00000024400	-0.140829	-0.078080	-0.570527	0.336790	-0.471792	-0.226323
ENSMUSG00000024401	-0.185622	-0.037957	-0.348435	-0.270735	0.417347	-0.039451
ENSMUSG00000024402	0.939931	-0.208778	0.044755	0.435754	0.313772	-0.524393
ENSMUSG00000024403	-0.901732	0.400491	0.314612	0.313349	0.362703	0.159345
ENSMUSG00000024404	0.154317	0.042082	-0.629643	0.479092	-0.158741	0.069704
ENSMUSG00000024406	0.681087	-0.494191	-0.348967	-0.218087	-0.330064	-0.179428
ENSMUSG00000024411	0.038640	0.494009	0.164526	0.166495	0.017207	0.506448
ENSMUSG00000024413	0.307456	-0.700740	-0.069378	0.016879	0.599991	0.464575
ENSMUSG00000024414	0.096849	0.011095	-0.209130	0.300105	-0.204875	-0.127283
ENSMUSG00000024421	-0.299293	0.347337	-0.128288	-0.192032	0.207732	0.031805
ENSMUSG00000024422	0.121560	0.239823	-0.242623	0.029246	0.003445	-0.807896
ENSMUSG00000024426	0.241878	-0.408358	-0.002061	0.043857	0.351105	-0.205211
ENSMUSG00000024431	-0.160451	-0.116464	-0.055908	-0.350213	0.063623	0.557244
ENSMUSG00000024436	0.282042	0.158008	0.159983	-0.087415	-0.029996	0.019845
ENSMUSG00000024442	0.055981	-0.103851	0.217221	0.028866	-0.073124	0.455517
ENSMUSG00000024446	-0.283664	-0.073549	-0.506879	-0.535451	-0.026619	-0.071540
ENSMUSG00000024448	0.432017	0.318024	0.101887	-0.348519	0.070131	0.312212
ENSMUSG00000024451	0.291463	-0.364616	0.150743	-0.240494	-0.214783	-0.415898
ENSMUSG00000024454	0.356122	0.257397	-0.303298	0.203822	-0.031247	0.043479
ENSMUSG00000024456	0.240903	0.159271	0.053386	-0.178450	-0.023159	-0.024401
ENSMUSG00000024459	-0.142329	-0.493153	-0.324115	0.029717	-0.146774	0.167597
ENSMUSG00000024462	-0.266605	-0.565418	-0.290498	0.612370	0.519989	0.110430
ENSMUSG00000024472	-0.492154	0.484581	-0.326811	0.237075	-0.217773	-0.007344
ENSMUSG00000024474	-0.358064	-0.055078	-0.372606	-0.008337	-0.535312	0.013040
ENSMUSG00000024480	0.147517	0.006461	0.073988	0.290848	0.213265	0.071470
ENSMUSG00000024485	0.081922	0.173268	-0.103550	0.226806	0.861566	-0.160518
ENSMUSG00000024486	0.530596	-0.126468	0.233627	0.116037	-0.072529	0.144893
ENSMUSG00000024491	-0.114599	-0.478049	-0.190425	0.377310	-0.006399	0.082853
ENSMUSG00000024493	-0.395780	-0.221682	-0.071778	0.382446	-0.715378	0.255175
ENSMUSG00000024498	-0.358218	0.640102	0.156099	-0.083822	0.418656	-0.210032
ENSMUSG00000024500	-0.457283	0.012731	-0.049612	0.072441	-0.170925	0.434921
ENSMUSG00000024501	0.583568	0.303720	0.262199	-0.270083	-0.027284	0.555100
ENSMUSG00000024507	0.252102	-0.450189	-0.275968	0.550469	0.230751	0.218462
ENSMUSG00000024510	-0.089478	0.054031	-0.428821	-0.435455	-0.417410	0.258198
ENSMUSG00000024511	0.064323	-0.588890	0.259163	-0.066140	0.403264	-0.168675
ENSMUSG00000024515	-0.181353	-0.777110	-0.373069	-1.068205	-0.869762	-0.982725
ENSMUSG00000024516	0.300777	-0.136810	0.162639	-0.311223	-0.240979	0.022848
ENSMUSG00000024517	0.800324	0.067275	0.200759	-0.177702	-0.672740	-0.400016
ENSMUSG00000024521	-0.301354	0.364414	-0.376067	-0.193324	-0.126406	-0.117282
ENSMUSG00000024524	0.223113	0.190515	-0.068100	-0.340835	0.624488	0.004873
ENSMUSG00000024525	-0.341065	0.056827	-0.224338	-0.573687	0.241676	0.056008
ENSMUSG00000024526	0.281985	0.488261	-0.215031	-0.041401	-0.298654	-0.115321
ENSMUSG00000024527	0.820636	0.072977	0.738148	-0.347966	-0.206760	-0.594959
ENSMUSG00000024529	0.285521	0.448264	0.291016	0.123894	-0.044571	-0.414731
ENSMUSG00000024530	0.281647	-0.073712	-0.169261	-0.302338	0.373859	-0.195758
ENSMUSG00000024534	-0.168852	0.295109	-0.831677	-0.183414	-0.369433	0.277798
ENSMUSG00000024537	-0.419263	0.171594	0.345133	-0.131048	-0.013410	-0.533139
ENSMUSG00000024539	0.188449	0.382823	0.442836	0.070671	-0.320747	-0.333199
ENSMUSG00000024542	0.323658	0.312193	0.102690	-0.010165	0.284408	0.216066
ENSMUSG00000024553	-0.205011	-0.041976	0.015130	0.038442	-0.074650	-0.124079
ENSMUSG00000024556	0.093224	0.330177	0.447166	-0.555501	-0.288473	-0.178831
ENSMUSG00000024558	-0.002732	0.529506	0.123532	0.378802	0.058098	-0.439091
ENSMUSG00000024560	0.542876	-0.182406	-0.386204	-0.222361	0.429337	-0.031915
ENSMUSG00000024563	-0.568670	-0.365755	-0.447554	-1.330582	-0.895264	-1.189206
ENSMUSG00000024566	-0.453873	-0.422139	-0.259568	-0.723260	-0.365929	0.615392
ENSMUSG00000024571	-0.091204	0.056577	-0.164345	0.023613	-0.809007	0.038709
ENSMUSG00000024575	-0.261037	-0.383258	-0.145224	0.475356	-0.448461	-0.056835
ENSMUSG00000024576	0.160196	-0.206172	-0.339677	0.192078	0.283068	-0.144905
ENSMUSG00000024578	-0.063859	-0.219102	0.048923	-0.621258	0.119151	-0.170540
ENSMUSG00000024579	-0.184807	0.031716	0.499429	0.264326	-0.231937	0.339322
ENSMUSG00000024581	0.045958	-0.048303	-0.303675	0.472395	-0.838791	0.444430
ENSMUSG00000024583	-0.140245	0.345150	0.238798	-0.023180	-0.079671	0.051902
ENSMUSG00000024587	0.085346	0.451806	-0.249399	-0.396503	-0.082184	-0.441287
ENSMUSG00000024588	0.133687	-0.097905	0.761863	-0.196648	0.264091	-0.194218
ENSMUSG00000024589	0.224563	-0.051670	0.168524	-0.247438	-0.341686	-0.034739
ENSMUSG00000024590	-0.574977	0.336391	-0.113420	0.269146	-0.069066	0.243281
ENSMUSG00000024593	-0.073201	0.539090	0.308088	0.047255	-0.381657	0.102196
ENSMUSG00000024597	0.152509	0.071895	-0.006531	-0.113782	0.177564	0.138669
ENSMUSG00000024598	0.177406	0.417576	0.046209	-0.271551	0.065329	-0.173815
ENSMUSG00000024600	-0.399233	-0.291391	0.038201	0.325665	0.164726	-0.315387
ENSMUSG00000024603	-0.088346	-0.164547	0.475045	-0.070545	0.320130	0.186831
ENSMUSG00000024604	0.198380	-0.159123	-0.053080	0.206945	0.033329	0.321951
ENSMUSG00000024608	0.077660	-0.273000	-0.378907	0.241824	-0.513244	0.512725
ENSMUSG00000024610	-0.705786	-0.365581	0.451380	0.004101	0.157377	0.394846
ENSMUSG00000024614	0.186303	0.571967	0.166103	0.179109	-0.474921	-0.052428
ENSMUSG00000024617	-0.023499	-0.088288	-0.021464	-0.080127	0.065481	0.191599
ENSMUSG00000024620	0.343227	0.002980	-0.043743	0.062453	0.452266	0.214281
ENSMUSG00000024621	0.654647	0.178364	0.210827	-0.025231	0.175223	0.211081
ENSMUSG00000024639	-0.057395	-0.332316	-0.232664	0.103434	-0.044514	0.092455
ENSMUSG00000024640	-0.064150	-0.272595	-0.251159	-0.189817	-0.510780	-0.251245
ENSMUSG00000024642	-0.286422	-0.278336	-0.824747	-2.044485	-0.899180	-0.788793
ENSMUSG00000024644	-0.096093	-0.321309	0.162267	-0.096922	0.252059	0.334382
ENSMUSG00000024645	0.390851	-0.050952	-0.183989	0.120809	0.975596	-0.741869
ENSMUSG00000024646	0.266641	0.316564	0.158159	-0.456166	0.105681	0.631357
ENSMUSG00000024650	-0.191226	-0.035663	0.040766	-0.255788	-0.159352	0.699045
ENSMUSG00000024654	-0.472220	-0.247920	0.437954	-0.314340	0.160468	-0.363300
ENSMUSG00000024659	-0.148831	-0.431819	-0.005379	-0.192016	-0.044765	0.304701
ENSMUSG00000024660	0.048111	-0.234576	0.294158	0.035202	-0.466617	-0.069301
ENSMUSG00000024661	0.435717	-0.514070	-0.239885	-0.052777	-0.130388	0.195710
ENSMUSG00000024663	-0.105273	-0.234908	0.524214	-0.488730	-0.071223	0.358970
ENSMUSG00000024665	0.714692	0.620124	-0.277015	0.184067	-0.373431	-0.311983
ENSMUSG00000024667	0.554662	-0.014927	-0.198067	-0.567270	0.302204	-0.107000
ENSMUSG00000024668	0.086069	0.138146	0.343527	-0.160680	-0.703136	0.173307
ENSMUSG00000024670	-0.010098	0.371304	-0.068576	0.227408	0.256763	-0.600733
ENSMUSG00000024680	0.056668	-0.154252	-0.127864	-0.172968	0.305991	-0.148080
ENSMUSG00000024681	0.110901	-0.185671	-0.241596	0.028456	-0.176196	0.175176
ENSMUSG00000024682	-0.103532	0.516784	0.020972	0.413398	0.483277	0.550027
